,Unnamed: 0,Text,Sent,Vader_Sent
8166,8166,BEST GAME EVER Love it all u guys who say its rubbish practice  and be a pro at it like me and future football is my personal favourite out of all the different modes there are re rate to 5 stars best game ever,Positive,Positive
8167,8167,finally you came,Positive,Neutral
8168,8168,"Best Game Ever I just wish that bigger players didn't bully the smaller ones. I understand you emptied your wallet for this game and want some fun, but on Kingdom 350, lb L3G10N 0F B00M is out of hand.",Positive,Positive
8169,8169,"Word Puzzle Driod max RAZR, Awesome no bugs can keep playing ,nonstop.",Positive,Positive
8170,8170,It makes me so happy My daughters love this app,Positive,Positive
8171,8171,So much fun in the car. If really bugs my sister.,Positive,Positive
8172,8172,Serf drive Most people would do this to this game some people would do this  to this game alot of people would do this  to this game,Positive,Neutral
8173,8173,My play home school has a playground I,Positive,Positive
8174,8174,Loved it The finest puzzle game that I have enjoyed playing in a long time. The 2nd inapp purchase for an extra eight levels were just as mystical but simpler to play. Should have been more difficult.,Positive,Positive
8175,8175,Love it I loved the pc version and ive been looking for it on Android for a while. Great game. Very happy,Positive,Positive
8176,8176,Working again Really happy with how quickly the developer fixed the issues with the previous updates.  The application is now as awesome as it used to be.,Positive,Positive
8177,8177,Dear Dobsoft Studios have cheytac sniper please I want snipers ,Positive,Positive
8178,8178,Soooo scary It's depositary and hard I can't pass the 3rd night cuz the ghosts get me and when I close my eyes I'm all ready dead,Positive,Negative
8179,8179,What's  problem  Not. Coming. In. Screan Yoyo,Positive,Negative
8180,8180,"What fun It has been quite some time since I've found a game that was this intellectually stimulating. The clues help if you get stuck, but I try not to use them. All around a great game, a must have",Positive,Positive
8181,8181,Great board game. Even greater board game app. Love playing this. Campaign is fun with wellwritten tongueincheek humour. Challenging and addictive. My brain has now begun sorting connectable space pipes in my head while I'm not playing it...,Positive,Positive
8182,8182,Wedding dash Awesome game works good.  Freezes alot Wish this could be fixed So worth the money though. Frustrating to keep shutting it down and restarting my tablet everytime it freezes.  Will give better ratings when issue is fixed.,Positive,Positive
8183,8183,"I love it Every once in a while I get kicked out, but not much. And I don't have a top notch phone. Love the action, and character selection.",Positive,Positive
8184,8184,"It A really good Game but, it doesn't save I only made this commentary because it never saves, cab someone please tell how to save it thx, btw I did rate it 5 stars anyways",Positive,Neutral
8185,8185,My 18 month old loves it. Well made,Positive,Positive
8186,8186,Love it is like a real hotel the best of all time favorite  is at the pool and ending that says it is  like   is rong and I don't  like those people I think  they are stupid I just like it,Positive,Positive
8187,8187,Nice I enjoy playing checkers.This app z cool. I recommend,Positive,Positive
8188,8188,      ,Positive,Neutral
8189,8189,I love it  This app is simple to use and provides us notations...Every move is noted and this is the app I'm looking for....,Positive,Positive
8190,8190,Fun Beautiful graphics too.,Positive,Positive
8191,8191,Great Game Awesome word search,Positive,Positive
8192,8192,"Fantastic Game I love it very much.. some levels are difficult, but we can escape by watching video in the youtube..",Positive,Positive
8193,8193,Guess the food It is a fabulos i am learning so much things I do not know,Positive,Neutral
8194,8194,Wonderful Too good to be true,Positive,Positive
8195,8195,Bowling For a girl my age I think you should take my advice download this game trust me you will love it,Positive,Positive
8196,8196,Gr8 work Ma 3 yr old loves it n it keeps her hooked fr quite sumtym vch gives me sum breather tym ,Positive,Positive
8197,8197,Really keeps me busy  First of all I really like this app it is really cool. second of all don't believe Tania franklin because it may not work in her phone so that doesn't mean that we the people have to listen to HER SO PEOPLE DOWN LOAD THE APP ,Positive,Positive
8198,8198,Yyyyyyyy best faltu appp,Positive,Positive
8199,8199,It so funny like when I know the thing and faint spell I can ask someone but no I spend my coins. Sorry did in the wrong box love it,Positive,Positive
8200,8200,I love it It makes children learn alot about music love it,Positive,Positive
8201,8201,Amazing This is an amazing game you made here but I think you should raise the price down on ALL of you games so I don't have to pay so much on the other ones too. Thanks Tori,Positive,Positive
8202,8202,"THIS IS THE BEST THING IN THE WORLD I finally found a perfect app that lets me read manga completely free and has thousands of awesome, perfect, heartbreaking, tragic, sad, and happy mangas... This app is great i wiah i could give more than 5 stars",Positive,Positive
8203,8203,Awesome application Works perfect.. Thumbs up guy's ,Positive,Positive
8204,8204,Very handy I use it for recording voice memo.,Positive,Neutral
8205,8205,alsome game i loove this game,Positive,Neutral
8206,8206,Simply Superb Powerful tool with user friendly interface. Thanks for making this apptool possible Superb,Positive,Positive
8207,8207,Ducks life for life The duck life series were easily my favorite flash games. Now I can play them on the go. It is a dream come true.,Positive,Positive
8208,8208,Awesome Sauce,Positive,Positive
8209,8209,Very enjoyable RPG,Positive,Positive
8210,8210,"Great App Awesome very cool app and so glad it's been fixed, well done guys",Positive,Positive
8211,8211,Works just fine on my nook tablet,Positive,Neutral
8212,8212,Nice app I  Barbie so much when i played it I'm so happy like a million dollars winner,Positive,Positive
8213,8213,I totally LOVE this game its awesome all the people should get this game right now because it will be the best game you'll ever have every body who's had the game LOVES IT MUST GET NOW    GET NOW ,Positive,Positive
8214,8214,Nice gaaaame Great for lazy hours,Positive,Positive
8215,8215,"Love it Now even having fun when the spam calls come. Have a good chuckle at some of the names that appear, like Chevrolet sales robo.....",Positive,Positive
8216,8216,best poker trainer app ever experienced This is the most usefull app for poker training because it focuses on the most important concepts that many people are not familiarized with...I strongly reccomend,Positive,Positive
8217,8217,Add local multiplayer and NPCs and a wooden cart also make the pirates boat look better with people in it and when they talk make them have a voice plz,Positive,Positive
8218,8218,Freaking awesome for root Love this all in one,Positive,Positive
8219,8219,"GREAT GAME This is a great and unique way to play solitaire. Once I get started it is hard to quit. I can't stand it when I run out of lives, LOL Try it and I think you might agree.",Positive,Positive
8220,8220,Great chess game Perfect for studying position play.,Positive,Positive
8221,8221,Excellent hidden object adventure  very addictive I hope you add more levels to it,Positive,Positive
8222,8222,The full songs do not appear in free app after purchasedelete that and use full version for all songs. Love it,Positive,Positive
8223,8223,Anyhia Duncan Love it so much leaning you can do,Positive,Positive
8224,8224,Love it one of the best app yet,Positive,Positive
8225,8225,Fantastic polished smooth experience Maintains a silky smooth frame rate throughout. Loads of polish and fun. Buy it,Positive,Positive
8226,8226,"Topaktuell und super ntzlich. Das verdient den Kauf, zumal recht gnstig.",Positive,Positive
8227,8227,"Teddy fun. I had this game on my last phone,i hav just loaded it onto my sony experia z1, the graphics are so clearbright. This is my favorite game. ",Positive,Positive
8228,8228,Gorgeous Great example of how much an experience can be benefited by material design. Such a pleasure to use Keep up the amazing work,Positive,Positive
8229,8229,Great game Better the 8 ball pool. 'Arcade'  y,Positive,Positive
8230,8230,Funny,Positive,Positive
8231,8231,Idle time Great game to play and keep mind working. First levels are fairly easy but fun... will see about the higher ones.,Positive,Positive
8232,8232,Toy blast Fun game but u can change the wheel where u can spin two times a day then one gave u more bonuses an a chance to win money.do some changes thanks.,Positive,Positive
8233,8233,"Takes me back to '98 with old MS Games. Works great, backgrounds can be changed and there are many difficulty options. Well worth the dollar for all the replay value. You guys are probably my favourite developers",Positive,Positive
8234,8234,"Much better now This version works much better, the bugs has been fixed and the algorithm seems much better.",Positive,Positive
8235,8235,This is worth a try and good time pass I usually don't play games but tried this one and I would say is just nice time pass to get away with free time,Positive,Positive
8236,8236,Billy Bancroft Love to play this . releases stress,Positive,Positive
8237,8237,"The Very Definition of Badassery Man, this game is awesome. I've had it ever since 2011",Positive,Positive
8238,8238,The Best App I've had for the purpose I like how there is no unnecessary clutter in this app. The dashboard does what it supposed to do. No junk.  Only one to enchance is the accuracy of the odometer it's around 5 or 5 I find.,Positive,Positive
8239,8239,"Need to have in game When they both use the throwing weapon, they should bounce off each other.",Positive,Negative
8240,8240,"I wish all simulator games didnt cost money. I would be awesome, and you should totally get this game",Positive,Positive
8241,8241,I love this game Telltale this game is one of the best games ive played next to the walking dead which is another game by you cant wait till episode 5 wish rodrick luck and mira and gared and asher luck,Positive,Positive
8242,8242,"Love it Just updated the game and the animations look great, also, I got snakes",Positive,Positive
8243,8243,"Good so far Nice work with all the fixes, warden I just might let you live when I make my escape. Anyone who likes survival strategy should get this. It has a surprising amount of depth and is highly replayable. Well worth the small purchase price.",Positive,Positive
8244,8244,Great app I use this mainly for kite buggying and it's great for getting wind directions and speed. Also good for the occasional times I go bodyboarding,Positive,Positive
8245,8245,"Awesome Its very very funny app 100 u will not control yours laugh, just buy it app",Positive,Positive
8246,8246,"great app Easy to use, great vocabulary building, no crashing. And ask the words are spelled correctly unlike other prep apps. all in all a great supplement to your prep for the gre",Positive,Positive
8247,8247,Awesome I love this app. Simple and fun. Maybe more preset sounds,Positive,Positive
8248,8248,Great app Without doubt the best Gautrain app. Unfortunately the bus routes are not shown on the map anymore since the latest update.  I like the new pins for the bus stops though.,Positive,Positive
8249,8249,Perfect It only need multiplayer network.,Positive,Positive
8250,8250,Painting and drawing for kids Very very nice. I enjoy painting.,Positive,Positive
8251,8251,It's OK I guess but it needs updates LIKE MAKING YOU NOT DIE ON THE WATER SLIDE but its still a good game,Positive,Positive
8252,8252,Nice way to improve Great opponent,Positive,Positive
8253,8253,It's unique I love this game because it has silly choices like the sticky hand and it has a lot of video game references,Positive,Positive
8254,8254,"I would have preferred a Chibi version like FFIV over the FFD RPGMaker treatment.  However, the game is great with a lot of replay value due to the class system.",Positive,Positive
8255,8255,Best game ever ..... It gets challenging but I still can pass them.,Positive,Positive
8256,8256,Great talking friend My kid loves this game,Positive,Positive
8257,8257,Good game Full entertainment,Positive,Positive
8258,8258,Claire howard  just loves this game its my favouritr,Positive,Positive
8259,8259,"Perfect commuter game This game is the perfect gap filler for me. Deep enough to hold my attention, and not so complex that playing on mobile is a frustrating experience.",Positive,Positive
8260,8260,Wonderful. They are evergreen stories for all age group.,Positive,Positive
8261,8261,much better if you make this online... great game but playing with A.I. over and over is not fun and makes this boring. Add new challenges.,Positive,Neutral
8262,8262,"Fun,fun I really am learning to read notes quickly with this game",Positive,Neutral
8263,8263,Excellent....,Positive,Neutral
8264,8264,Mr I love this game from game 300 and now on smart phone I now can engage the battle mind again,Positive,Positive
8265,8265,Amazing.......... What a game with marvelous great fighting characters and fantastic moves with punches etc.,Positive,Positive
8266,8266,Excellent Game,Positive,Positive
8267,8267,I like this speedometer app a lot.  The minimalist design really appeals to me.,Positive,Positive
8268,8268,Pizza game Kids love it,Positive,Positive
8269,8269,"What's Not TO Love, if ur a car guy Lots of fun..ENJOY",Positive,Negative
8270,8270,Awesome I love this game,Positive,Positive
8271,8271,"Mind boggling After completing The Room in 2 days, I find this game a lot more challenging and more tasks and testing puzzles to complete the stages.Yet again, well worth getting.",Positive,Positive
8272,8272,Or any attachments is may not be in the other day and then I am going to see you are you can you can you can you can you can be able to see you Cool,Positive,Positive
8273,8273,"Addictive Just plain fun, period......",Positive,Positive
8274,8274,A must buy if you like gin rummy I have tried several this one a keeper,Positive,Positive
8275,8275,Its good by guss.I didn't download it bc I don't have any money.,Positive,Positive
8276,8276,"Just lots of fun This is just a great app for lots of fun, works great, no issues, I highly recommend it",Positive,Positive
8277,8277,Love it.,Positive,Positive
8278,8278,"World Comquer 3 Love this game, the tutorials are great, love the fact that you have access to nuclear weapons and ICBMS to obliterate your opponent .",Positive,Positive
8279,8279,Good learning game and simple Very usfel for kids,Positive,Positive
8280,8280,Samsung Galaxy S5 Over roll its  nice game...  and i love lisha ... very much... sei love lisha.. pls vote for mee to improve in my love... pls help for love frd..,Positive,Positive
8281,8281,Easy and reliable no annoying ads It's a simple app for light when I need it. Ads are discreet and permissions reasonable. Great job,Positive,Positive
8282,8282,"Great app Monster Busters, both forms, are my favorite of all games. I really enjoy puzzle games and these are the best I can think of. Keep up the good work. Thanks guys",Positive,Positive
8283,8283,Addicted I really love this game but can you please lower the prices I can't even spend exactly 214 gems on a pair of high tops. And the prices for outfits are toooooooo high for say a pair of shorts I want are 3800 and I can't afford it.,Positive,Positive
8284,8284,Amazing One of the best Android games out there...Amazing Love how smooth the controls and the action is. Thanks for the hard work The game is most definitely worth it,Positive,Positive
8285,8285,Great game I really like this game I like the fact that it's actually in English unlike the other one so you get the other one in English and be a great game to sell some,Positive,Positive
8286,8286,AWESOME It's a really good game I like it ,Positive,Positive
8287,8287,Cool Its very good game,Positive,Positive
8288,8288,My son loved It. It is full of fun with education.,Positive,Positive
8289,8289,Love it Loved the last version but Pro is even better. Would love sound effects for more atmosphere.,Positive,Positive
8290,8290,Cool game,Positive,Positive
8291,8291,I love this app Didnt sweat a bit from transferring my files from android to ios Nicee,Positive,Positive
8292,8292,Good,Positive,Positive
8293,8293,The Perfect SCRABBLElike Game PERIOD Simply the BEST The black Playing Board is good for those who live by dark aesthetics too,Positive,Positive
8294,8294,"Best weather live wallpaper available for Android, by far Even without the live weather feature, this live wallpaper ranks as one of the best available through Google Play.  Thank you very much to the developer",Positive,Positive
8295,8295,Just too excellent I loved the layout of comics..plz add new collections,Positive,Positive
8296,8296,Loved it..,Positive,Positive
8297,8297,I love it I love it it only has one problem it has no build keys on it or it would be perfect if you like me and like developing land and moveing o jets then this is the trouble  but other than that awsome   brilliant top marks,Positive,Positive
8298,8298,ryan khan ryankhan,Positive,Neutral
8299,8299,Nice It's a good way of timepass,Positive,Positive
8300,8300,What a great game for my lil sister. Love it,Positive,Positive
8301,8301,Spider Solitaire Excellent  game so much fun. Helps time go by really quick,Positive,Positive
8302,8302,Dn Enjoy it,Positive,Positive
8303,8303,Barry is back I 1st started with Jetpack Joyride and moved on to this HIGHLY RECCOMENNDED for Thoes who love boxhead,Positive,Positive
8304,8304,Very good performance,Positive,Positive
8305,8305,"My husband and I are addicted Great game, no glitches, lots of fun Only problem is I can't put it down",Positive,Positive
8306,8306,Love it Such a fast app with all latest news and rumours,Positive,Positive
8307,8307,Runs on the NVIDIA Shield Supports the controller too 32 GB tablet Shield,Positive,Positive
8308,8308,The best chess app Very smooth. Love it.,Positive,Positive
8309,8309,"Isn't this the most adorable virtual pet ever  My Talking Elly is so cute, makes funny sounds and goofy ears. the kids love it and I like playing Jelly Smash lol",Positive,Positive
8310,8310,Great Love how organized it makes my screens look.,Positive,Positive
8311,8311,I love it This is exactly what I needed. Great app to use with family and friends. This app saved me on my family game night. Its easy to use and efficient. The most important thing is that its fun.,Positive,Positive
8312,8312,Solid Retro Dungeon Action This game is my favorite timeeater at the moment  a really solid take on old school Dungeon crawling board game classics.  Love it,Positive,Positive
8313,8313,Awesome It is one of the most fun games I have ever played.,Positive,Positive
8314,8314,Same game different device. I am only 10 but I know a lot of old games like this. Plus I have an actual sega genisis and I know what this game is like Really good UPDATE Im 11 now.,Positive,Positive
8315,8315,I love it so much Lalalala,Positive,Positive
8316,8316,"It's been a year, and I'm still playing",Positive,Neutral
8317,8317,Lover girl This game is amazing ,Positive,Positive
8318,8318,Keeps me young After playing a few times a day my brain test 20 years younger then i am. I like this alot. I have my grandchildren playing i dont have to always do things for them they are quickly learning,Positive,Positive
8319,8319,Time killer If your looking for an app too kill alot of time and make you laugh now and then. Download this. spoiler the community is typical of the internet. Avoid talking to them,Positive,Negative
8320,8320,Dieci B. This game is just a very interesting way to rewire your brain and to open it up to new challenges Its really fun and awesome.,Positive,Positive
8321,8321,Zynga poker Awesome game would recommend to anyone,Positive,Positive
8322,8322,"Not a game, an addiction..  i wish i could increase the number of stars ..  great job but maintainance sucks  n can u plz tell me how to get that gift cards .... ",Positive,Positive
8323,8323,"Glitch I play the game and get a new high score on a lvl. I close the game and open it up again, I get my old high score. Plz fix in next update. I u do, 5 stars  PLZ FIXXXXX",Positive,Positive
8324,8324,I loved it. DCCC more high.,Positive,Positive
8325,8325,Amazingly Accurate If you are honest with the input variables then this software is basically spot on. I use it for firing solutions from 500m out to 1200m,Positive,Positive
8326,8326,I love this game,Positive,Positive
8327,8327,Fun and laughter for kids I loved this game because my baby can learn well from this game and he can also enjoy this game in boring times,Positive,Positive
8328,8328,So good I love everything from you guys Please keep them coming,Positive,Positive
8329,8329,Balamurali Nice,Positive,Positive
8330,8330,Amazing easy game I love how it mixes the classic with a competitive game mode,Positive,Positive
8331,8331,O my gpd so scared just popped out of nowhere if you get scared easily DO NOT GET THIS,Positive,Negative
8332,8332,Cool I love it really bad it is cool because it is dubstep,Positive,Positive
8333,8333,Needs more camera angles and more in depth mods.,Positive,Neutral
8334,8334,"Excellent, good information",Positive,Positive
8335,8335,It's better than the rest.,Positive,Positive
8336,8336,My 2yr old loves this app,Positive,Positive
8337,8337,Love it Have it on my LG G3 and my wife's Note 3.,Positive,Positive
8338,8338,Love it but... Where is king.He's my favorite tekken fighter.You should some how make an update to add king.,Positive,Positive
8339,8339,"1010 ign Dragon flipped a set of stairs, achieved tricks I would probably never be able to do.",Positive,Neutral
8340,8340,"Love it I love that Inspirations have been brought back, the app runs perfectly and the advertisements aren't such a big distraction.",Positive,Positive
8341,8341,moose brain Caterpillars and poop,Positive,Neutral
8342,8342,Sweet baby girldaycare 3 I love this game,Positive,Positive
8343,8343,"My favourite launcher Very fast, lots of options, a normal app drawer Hate those outlandish ones on some launchers and a nice default interface. Would recommend.",Positive,Neutral
8344,8344,"Great racer, and a steal at .99 Wish there was a little more depth as in damage, tuning of cars, track degradation, etc. But the game looks and plays wonderfully, even on my older, lower end phone. Overall fantastic game",Positive,Positive
8345,8345,"Life saver I have too many things done to my truck ,new rear end gears,severely wrong size tires and a two speed instead of factory four,absolutely no way the speedo would ever be calibrated. Now ,don't have to worry about it",Positive,Negative
8346,8346,Awesome Really nice app... excellent annimations.. but would be helpful if some more free items added.,Positive,Positive
8347,8347,Love this.... This is the best word game I have found. I love that it can be paused at a seconds notice and then brought back up at a convenient time. Great game.,Positive,Positive
8348,8348,Worth paying for Didn't actually need the pro features but thought I'd buy the licence just to show my appreciation for a great app,Positive,Positive
8349,8349,Cooooooooooool Cool cars and awesome maps my head is going to explode,Positive,Positive
8350,8350,This transcends genre This is no mere mobile game. it is something else entirely... Absolutely beautiful.,Positive,Positive
8351,8351,Amazing Amazing and funny game .I like it,Positive,Positive
8352,8352,FIX So i just factory restore mine phone and installed the game again and i have mine same google acc but for some reason i cant restore nor buy heroes i touch it but nothing happens,Positive,Neutral
8353,8353,"Great upgraded Best and useful app, also simple n easy to use. Pls upgrade more n more new versions without changed the things from the last versions, Thanks.",Positive,Positive
8354,8354,Best pranking app So Worth it prank my teachers lol,Positive,Positive
8355,8355,Great tool for improving diving  skills I have been using this app for years and have found it to be a great tool for improving my driving,Positive,Positive
8356,8356,"An Awesome Game I Once Played This Game....Im Bored In It Last Time But Now.....I Cant Stop Playing It,It's Just Like Someone Is Controlling Me.....",Positive,Positive
8357,8357,Awesome You can pick up police,Positive,Positive
8358,8358,Very nice And useful. Would buy it again.,Positive,Positive
8359,8359,Awsome Cool lagy but cool,Positive,Positive
8360,8360,Great app I like that it runs in the background while im using other apps.,Positive,Positive
8361,8361,gtvlt   ,Positive,Neutral
8362,8362,Good Suff The new upgrade took care of a couple of things that were distractions. Still a great game.,Positive,Positive
8363,8363,Very good service,Positive,Positive
8364,8364,Love it The first time in my opinion is that the new,Positive,Positive
8365,8365,Fun game bad pricing Android 5.2 the game is a little buggy and takes a while to start as in takes a few restarts. Also the heroes need to be lowered in pricing,Positive,Positive
8366,8366,"Great game, but needs more avatar customization options and maybe even the option to choose the categories of questions",Positive,Positive
8367,8367,Very good Gd,Positive,Positive
8368,8368,Ski tracks,Positive,Neutral
8369,8369,Sort of glitchy,Positive,Neutral
8370,8370,"Why is it so Addicting I've reset a couple times now, just to watch my planet come alive This game is some good stuff",Positive,Positive
8371,8371,Fun loving It's really time par fun loving .... Must have for Peace  of mind,Positive,Positive
8372,8372,Great game. I've bought both of the RBI games they've put out and there both well done. Great job a must have for baseball fans.,Positive,Positive
8373,8373,I love it .. Ever since I downloaded this game I've been going to bed late night Lil my man even been a lil angry naa just joking but he do say I play it more than I play with him so bol I have man vs Looney tunes but gotta love em,Positive,Positive
8374,8374,Awsome Whoa,Positive,Neutral
8375,8375,Good Fun,Positive,Positive
8376,8376,I loveit,Positive,Neutral
8377,8377,Awesome Wish you can add more,Positive,Positive
8378,8378,Shivam giri,Positive,Neutral
8379,8379,It was the best game ever and I loved it would you love to be able to be able to be able to be able to Diane and I will be in a few hours of my back I u gghbb yghhbnnjbhjj hhhhjjjjjnn jkkkjjkj,Positive,Positive
8380,8380,Joshua WEV 50 QOOL,Positive,Neutral
8381,8381,Joy,Positive,Positive
8382,8382,"Top app Well worth the couple of quid. Amusing, pretty and great to play along with my 3 and 5 year olds alike.",Positive,Positive
8383,8383,Great game,Positive,Positive
8384,8384,Formula 1 app Brilliant,Positive,Positive
8385,8385,The easiest app to get my credit report in my own privacy....amazing The report cost R29 only,Positive,Positive
8386,8386,Nice one Enjoy with it.. Its like a real piano,Positive,Positive
8387,8387,Brilliant It gets u so frustrated but then you remember it's just a game and it's all right it's also a good time waster,Positive,Positive
8388,8388,Awesome,Positive,Positive
8389,8389,Makes you think fast. Some levels are very challenging.,Positive,Neutral
8390,8390,Awesome especially for low dialogue mangas But how isn't this illegal,Positive,Positive
8391,8391,Loved it,Positive,Positive
8392,8392,This game is addicting. I love it,Positive,Positive
8393,8393,Valerie My 4 year daughter loves to play these games. It helps her with pre k,Positive,Positive
8394,8394,I love this game..it is soooo addicting... once I start I just can't stop.... I keep saying to myself.. just one more song...but of course it turns into many many more,Positive,Positive
8395,8395,I really like this Kaeden plays this,Positive,Positive
8396,8396,Spider solitaire By Brainium is very good and challenging...thanks,Positive,Positive
8397,8397,"Amazing Has so much variety, a lot of different genres and actually up to date with the latest sounds and phrases. 5 out of 5 with out a doubt",Positive,Positive
8398,8398,Nice application. It tell us about directions location speed and much more. Try it you will definitely enjoy it.,Positive,Positive
8399,8399,Pink fong stories The best copulation of children's stories I've seen in some time,Positive,Positive
8400,8400,"Refuses my email Trying to create a demo account, but none of my email addresses are good according to rosetta.  No other explanation given.",Positive,Positive
8401,8401,Spider Solitaire,Positive,Neutral
8402,8402,"Awesome Sometimes it takes it to my home screen without warning, but i really like the game",Positive,Positive
8403,8403,"Best Solitaire Game on the market. Great graphics,smooth play, cumulative scoring and Vegas rules. No issues or problems,  I've been using it for years. ",Positive,Positive
8404,8404,Reversi Great game. Easy to play...but some challenges.,Positive,Positive
8405,8405,Still Amazing Having problems all textures all black please help Still not working ,Positive,Positive
8406,8406,Love it. Hate it. I really really love this app in the whole while world hahahahah I am enjoying this wooohooo Don't worry I am just a little GIRL And wants again,Positive,Positive
8407,8407,Tic tac toc I love it because you can play online with friends,Positive,Positive
8408,8408,Solitaire Collection Premium Brain Workout.  I wish I could master all the options. Almost too much choice but I love it. Thank you. .,Positive,Positive
8409,8409,"I love it,its so nice. Camera man",Positive,Positive
8410,8410,Love it...,Positive,Positive
8411,8411,Great Just like playing the real thing at the bar. I love it,Positive,Positive
8412,8412,BEST GAME TIME CONSUMING GAME EVER Amazing game love it. When I'm bored I'll play it.,Positive,Positive
8413,8413,Fun game Excellent game.. Fun game when your bored haha,Positive,Positive
8414,8414,"Love it I love this app it runs perfectly, but I really wish you could save what page you where on. So when you back out you don't lose your page. Other than that it is an amazing app",Positive,Positive
8415,8415,4 cels  later and I'm still a player.,Positive,Neutral
8416,8416,You will never get bored playing this game. U will always want to start again no matter hw many times crash,Positive,Negative
8417,8417,"HOUSE OF FUN IS JUST THATFUNYOU LIKE WINNING MONEYTHEN THIS IS YOUR GAME JUST GIVE IT A TRY,,,YOU WILL LIKE TOOLOT OF SLOTS TO CHOOSE FROMGREAT PAY OUTS,,,AND YOU ALWAYS GET THE RIGHT AMOUNTIF YOU WANT TO HAVE FUN,,,,THEN PLAY. HOUSE OF FUN",Positive,Positive
8418,8418,Loved it I really love this game but i wish you unlock all items,Positive,Positive
8419,8419,Hard and cool This is the best game ever it is a little bit hard,Positive,Positive
8420,8420,Love it So awesome,Positive,Positive
8421,8421,Have too play it a few more times Try it a few more time s before I judge.,Positive,Positive
8422,8422,Very fun,Positive,Positive
8423,8423,Fun. Fun. Changed settings to custom values,Positive,Positive
8424,8424,Cool I like this game there is so much  fun,Positive,Positive
8425,8425,Excellent Game If You like Word games you'll love this one.,Positive,Positive
8426,8426,Beast I have been waiting for a good rugby game like this and career mode what more could I ask. But less controls please,Positive,Positive
8427,8427,It's amazing I am at the University and me and my small sister fight on the IPad to play it hahhh,Positive,Positive
8428,8428,"Awesome game I really like this game and this game is awesome I often play it And the next good news is, its free Thanks for make thos awesome game ",Positive,Positive
8429,8429,Great game everyone should try this game if u like puzzles this is the game for u,Positive,Positive
8430,8430,People said they could'nt hear the phone guy I can hear it loud and clear but i dont listen to him.I wish i could buy FNAF 1 and FNAF 2 full version,Positive,Positive
8431,8431,Chain of Thought SO ADDICTIVE LOVE THIS GAME...even more then...LOL,Positive,Positive
8432,8432,It's true,Positive,Positive
8433,8433,I don't understand anything about technology but I know for a fact this app has improved my phone big time,Positive,Positive
8434,8434,Great Mycket lrorikt spel man fr veta en hel del,Positive,Positive
8435,8435,Amazing It was awesome and worked so well im a babysitter and my kids loved it,Positive,Positive
8436,8436,Great If you liked SSX you'll love this,Positive,Positive
8437,8437,Mind Blowing You will never get tired thinking for the right answer. Fun to play. Kudos.,Positive,Positive
8438,8438,Flow free is awesome My kids love it As a mom I am always looking for ways to challenge them. I have them figure out problems themselves and they are so proud when they do  which makes me proud too,Positive,Positive
8439,8439,"Aweosme game in a small size I love the game a lot. It's very addictive. Just the app icon is very ugly, please make it better so I could get it on my home screen.",Positive,Positive
8440,8440,Nice Great work,Positive,Positive
8441,8441,Awesome  It's such a osm game It reminds me of my childhood ,Positive,Positive
8442,8442,By far the best slots game i play. Only thing that would make it better is being able to win real prizes,Positive,Positive
8443,8443,Loved it This app is awesome I love this app very much  but some of the stories we should give money so I can't read that stories so can you give us free,Positive,Positive
8444,8444,"Flippin' awesome Very addictive and entertaining. Had lots of fun playing this game, and I still have.",Positive,Positive
8445,8445,Very gud This is for kids but nice game,Positive,Positive
8446,8446,Fantastic Animal Hunting Very nice game. Easy to play. Really good game play. Impressive 3D graphics. I like it,Positive,Positive
8447,8447,"Awesome cricket game.. Love the power shots, specially helicopter and reverse sweep..  Please show scoreboard also....",Positive,Positive
8448,8448,Creepy Has any body asked if ben was there,Positive,Neutral
8449,8449,Excellent Offline maps are great. Navigate a bicycle trip in Provence using offline maps.,Positive,Positive
8450,8450,"Brain game I sortove get stuck but you know, its a brain game ...its fun recommend it",Positive,Positive
8451,8451,Loved it I love benji bananas because he swings the vines and Its a great fun game for kids and I really like the power ups,Positive,Positive
8452,8452,Owesome,Positive,Neutral
8453,8453,Love this much But how sad why need to purchase  I thought its free ...   would it be free na lng po  Gustong gusto kgad xa ng anak ko ...,Positive,Positive
8454,8454,Awesome So much time is spent playing this game,Positive,Positive
8455,8455,Love it My twoyearold loves this app. Only wish it had a toddler lock so it wouldn't be so easy to exit out of it.,Positive,Positive
8456,8456,"Gets better and better Loved the old version, new version even better.",Positive,Positive
8457,8457,Love it Its the best game I've played ever,Positive,Positive
8458,8458,Amazing game,Positive,Positive
8459,8459,Game working Bought yesterday words not typing today. VERY disappointed.,Positive,Negative
8460,8460,Fishing knots Love it a must have app for any fisherman,Positive,Positive
8461,8461,"Cant lie, this game is perfect. Astoundingly well made port. I have many fond memories of this beautiful story driven universe, many playthus later, it still feels new.",Positive,Positive
8462,8462,Best VERY GOOD EXCELLENT,Positive,Positive
8463,8463,Cool Relaxing and calming 5 out of 5 bear my expectations,Positive,Positive
8464,8464,Hello 12345,Positive,Neutral
8465,8465,Love it So fun can play for hours I have a knot in my stomach everytime I play it makes me nervous when tons of obstacles come but its challenging love it,Positive,Positive
8466,8466,"Just fun Just fun, but somewhat a challenge.",Positive,Positive
8467,8467,"Overall goodness I'm really happy with this game, it has the ideal UI, control method, the puzzles are just the right difficluty and there are plenty of them. On top of all, great customer service",Positive,Positive
8468,8468,"Superb Killing time, love it spend my free time by playing this game",Positive,Positive
