,Text,is_pos
13313,Unit converter excellent converter app. keep up the good work. thanks,true
13314,"I love this player i thought i can only play this through pc, until i found this, ",true
13315,Awesome Flash back Feels like I'm in the early 2000's,true
13316,Cool time killer,true
13317,So much fun and  challenging Easy at first and just gets harder and harder  Love it,true
13318,Best mobile game.. Today i formatted my phone.. my all progress is lost.. i even finished le mans.. nd earned a .. nissan nismo  but every thing is gone now,true
13319,"Kool Interesting game, help my English vocabulary a lot ",true
13320,My youngest had been playing this game since 18 months. He is 3 12 and I'll buy now the preschool from the same creator with the owl one ,true
13321,Best Jordan app out there Great app no complaints. Love the early links.,true
13322,"So flippin easy to use  Searches are easy, selling is easy, buying is easy. An absolute pleasure.",true
13323,Brilliant app This app is power in the darkness as eskom thought they can pull a fast one on us...,true
13324,New combination Great game completed 390390. I would suggest war. Country plus weapon,true
13325,Super Oscar Game,true
13326,"Very likes My 3yrs old son very good in this preschool games he always perfect the pattern,shape,color etc. I hope more games for children like my son to develop their knowlege...",true
13327,"What a game I just like it . It is a good time pass and a exercise to my brain I toh love this game than its up to u, u like it or not but for me it's good game",true
13328,Awesome app. Their recent update fixed the bugs I had. Awesome app. Put me right on the target out to 980m.,true
13329,Best Sport Sim in Google Play Excellent game. Well thought of. Just needs more depth and more addition of flavor content. Worth the payment in my opinion.,true
13330,Civilized way of learning This app and its sisters are civilized way of guiding kids to being English language literate My son loves it a lot,true
13331,I fuk drum,true
13332,Love this game Addicted. FUN  FUN FUN,true
13333,Love this game. Works great. One of my favorites on android. Would love to see the Nomads and Crossroads game expansions added,true
13334,Love it but.... It's annoying at halftime because once I get the ball from kickoff then I get tackled it says HALFTIME and the other team gets the ball.please fix it ,true
13335,My twin grand babies love it,true
13336,Happy child I have been looking for an incy wincy spider game for my 2 year old for ages.... This one is the only proper game I can find One very happy 2 year old,true
13337,Might as well delete If your new to this game make sure your willing to spend a lot of money cause there's no point to try to build legit but I've been on the game for a long time any new players join my world I'll zero you in a second,true
13338,Suggestions Meek mill should make a game called one way. U would be able to ride around Philly on regular bikes and to be able to wheelie and run from the cops. If you're interested in this and make it a app give me one quarter of the money.,true
13339,Love it much This game is awesome we can even bet on real humans and pick horses xD awesome we enjoyed thanks ..,true
13340,love it its the first driving game I like,true
13341,Addicted Awesome game .. love it ,true
13342,"Super fun Good mixture of fun, puns and anagrams.",true
13343,Strawberry shortcake berry rush It was very interesting but complicated also........ But I love it.....   Very much,true
13344,Good app Update always and weather eeport,true
13345,More Can you guys add more superstars like nxt people. And give us an option to add our own music,true
13346,Time eater I started playing on easy in 10 minutes later I'm on level 40i,true
13347,Yeah boyyyyy LoL,true
13348,"Great game. But facing some problem in new version It's a great game. I loved it. But in new version, I am facing a problem in card discard. When I select a card to discard, it's not showing the option to discard. Please fix this..",true
13349,Great ap I've always watched the sky now I got my 4year old grandson watching with me and we are sure we are looking at the right  star,true
13350,Not Clay But Still Feels Like I'm Creating I enjoy using this tool to come up with Ideas for when i am not in front of my pottery wheel this is a lot of fun too,true
13351,Good I like it.the QR scanner really works,true
13352,Just amazing Omg its so cool I learned the theme song the first time I watched it and I'm kind of an expert at it but it whould be awesome if you make a dumb ways to die 3,true
13353,OMG 1 year ago I bought a stuffed elefent and I called her elly and now I found out that there is a game called elly as well totally downloading this game,true
13354,Good,true
13355,Awsome I love it I can jam all day and night. ROCK'N' ROLL,true
13356,Excellent game for kids Must buy,true
13357,Good game but I'm thinking u should make a game based on that dungeon train adventure time episode,true
13358,Good I have the breakfree version by Ariana Grande on my phone and know I am getting version on my Samsung Galaxy 4G LTE Tablet. Bravo,true
13359,MyanMar Soe.Aye,true
13360,"Pregnant emergency doctor It's awesome I think I like it forever it's pretty cool. Lol, laugh out loud",true
13361,Love it I just love it,true
13362,"Loving it The notifications save the trouble of checking on the municipal website although, they're a bit too frequent at times.",true
13363,A nobrainer Joe Bryant is the man This is a musthave for all fantasy football players,true
13364, ,true
13365,"Adorable Talking Tom is soooo cute .He mocks you and he grows up. Dress him, clean him he goes potty, he sleeps, you can feed him and you can customize everything.",true
13366,Ditto on Brillant I just feel that I am in VERY GOOD HANDS. I NEED brilliant because I am not. Paying for brilliance has never bothered me at all. Thank You  Mr. Chainfire,true
13367,Love it,true
13368,Love it Fun way to pass the time. Good app. Never fails,true
13369,Love d it I love looking after animals eekk,true
13370,"Thank You I've been searching an app to create a YouTube video with my intro in it, it works This app should deserver more than 5 stars",true
13371,Talk about waking up that sleepy brain I absolutely love this game.  I love the challenge it gives.,true
13372,This game is very nice,true
13373,Luv it It is soooo good 4 downloads and 4 updates Also its a fast app...,true
13374,"Awesome If you like racing, jumping, upgrading and killing z's. Check this out Seems easy at first. Right Just wait.",true
13375,Good game No problems with download or running of game. Loads fine and plays well with good graphics.  An enjoyable game and a steal at 25p. Highly reccomend.,true
13376,"SlotsPharaon legend VIP I like it, much fun",true
13377,A m a z I n g This is a n absolute total blast.   The detailing and graphics are mind blowing.  Not an easy game.  Challenging but not ridiculously hard.  Great job to the developers.,true
13378,"Very good When I looked at the comments,I only see positive comments and when I played this game,I should say its really good",true
13379,I love it This game cleans out Out stress aits so simple but yet so fun and easy to play,true
13380,Sometimes it have a problem as it shows to update apps in less data bt it again start download cmplt data after less data...,true
13381,"very simple but an elegant game It refreshes mind. Makes us to think and see things from a different perspective. Which is so good, and what we need from our routine.",true
13382,"Mxt beta I think mxt beta ts a cool, n I enjoy it at cz thy ve gt lots of gymz  n sport. Most Apple thy said ts borin  bt mi I think ts n Apple wh  dznd it gt sm style",true
13383,It's a good game I gave it five stars,true
13384,"Awesome Game ,can get frustrating at times gold issues",true
13385,"Amazing but It's a good game,an amazing game worth the money but I have 1 issue...When your racing or timing or whatever the police only go after you even if your in last place In a way that's good though as its more challenging. Thanks for reading.",true
13386,Food you eat. This is a good game sometimes its hard for to guess the food because some of these foods I don't eat or never heard of.,true
13387,Twitch I remember around this time last year thinking the Twitch app was pretty bad...now it's easily one of the best apps on my phone,true
13388,"Room 3 Been waiting tooooo long for part 3. I know you want to make sure it doesn't have bugs and works correctly, but lots of us going crazy waiting.",true
13389,A W E S O M E I Love this game,true
13390,Big time spender This game is great for wasting time it also is runs great with vary little problems it gets a little laggy but other then that is has no problem,true
13391,I CAN PLAY THIS ONCE AGAIN YES ITS FINALLY DOWNLOADING BUT IT COSTS ME S SS EP,true
13392,"This is what I was looking for. This app is amazing, I recommened getting it.",true
13393,luv it The  speedometer on my ride share driver's vehicle is broken there are speed traps  along the whole route This app. has been a life saver shout out to the devs,true
13394,FOLLOWE PLUS Thx  i love this app it you must download this,true
13395,It is best,true
13396,"Best app to take backup Could setup effortlessly, user friendly and worked exactly the same way as described ",true
13397,WOw This app is so amazing Good job Creat0r.. ,true
13398,"My World of Sports  Keeps me up to date with all the sports news I care about, in real time ",true
13399,"Just bought the game, pretty good. But I always lose the round if I don't use college, spinner is useless. But my phone is a lot more faster to be overheat.",true
13400,MelKel Such fun.Some too easy but some difficult. Very theraputic.,true
13401,Awesomeness This is my second toca boca game I was browsing on my phone and saw a 66 off sale on your games and my mom said she will buy it so happy ,true
13402,Love it. But their are kind a few bugs do so get this AMAZING APP,true
13403,Good I haven't played the other games so I can't compare them but I think this is a fun competitive game. Really cool,true
13404,Love it,true
13405,Duel quiz,true
13406,Pradeeqg,true
13407,Best game ever I love watching the clips and i pretty much know all the characters names and i realy like the mirror mirror game . please put the art game up it seams like it will be realy cool and fun to play,true
13408,Awesum game 4 my small bro It is the best tym pass 4 me n also 4 my small bro......but only the adds disturb in betwn it is too irritating ......but the whole is o......love it....speechless.....,true
13409,Personal Skins Five stars because its a really good app but would be better if you could upload skin that you have downloaded on your devive,true
13410,Ever after high Amazing Thats all I can say.,true
13411,Best Winner winner  chicken,true
13412," ,   ",true
13413,Love this game Fun Works well.  I have all of the special versions and waiting patiently for more.  Please make more  Maybe something a bit easier this time.,true
13414,Bam what Best game ever Its a mix between sidways subway surfers and ninja jump,true
13415,,true
13416,Awesome Easy to setup and configure multiple types of cameras. Now I use just one app instead of 2 or 3 to see all my cams.,true
13417,Excellent I use it every day and it works great Much faster than the previous version,true
13418, Good,true
13419,Great conversion Excellent conversion of the board game with extras like turn based tile picking and campaign mode,true
13420,This game is my life and the best game I had ever played .,true
13421,Yeah awesome Cool to awesome,true
13422,Hell Ya love the steering control,true
13423,My very favorite,true
13424,Nice one. Keep it up,true
13425,Nice Good,true
13426,If you like killing zombies then this the game for you very very awesome all I have to say a quote from my main man John Cena if you want some come get some. Another quote from the one and only Undertaker zombies rest in peace.,true
13427,Children's favorite my children's are almost all the time on birds.,true
13428,"2,yo I love it",true
13429,Blackjack 21 I can play for  hours and lose track of time I  love this game and even if you never played real blackjack  you can enjoy this everyday it seems like new,true
13430,GREAT GAME It's great game that u can go to when u have no wifi  But I just think u should be able to change the music because it gets quite annoying after a while of playing'',true
13431,A Amazing app used it last year and won championship hoping for same result this year.,true
13432,Love it It's the best game ever make more games like it. Like a horse one,true
13433,"I really like this game but I get frustrated in team battle when I beat the other persons team and nothing happens, I just get stuck in the arena and end up getting the lose.",true
13434,"Nice Hd Game So nice but it closes autometicilly after 4,5 overs and not played a t20 or 10 over game how it is possible to play a long game ",true
13435,Great game Better then the previous one  graphics amazing,true
13436,looks bloody good,true
13437,I like it.. Perfect...,true
13438,1priiincessp Waste of my .99 cents Its not working anymore,true
13439,The best was app ever I love the wwe app  it's pretty cool to me,true
13440,Fun Kids love Daniel tiger and the lessons are simple and sweet,true
13441,You need to make sure your wings is levelled for landing and your speed within 200.then you will be ok,true
13442,Awesome game but Please make health packs daily for survival,true
13443,Can't put it down,true
13444,Fun game,true
13445,Great app,true
13446,I LOVE STICKMAN I WOULD GIVE IT HUNDREDS OF STARS Best free game ever could you please stay free I ALWAYS PLAYE STICKMAN I WANT THE DEVELEPORS TO SEE THIS,true
13447,Zombie roadkill is the best stress reliever... When I'm stress due to work this game certainly help a lot. Killing zombie is the best stress reliever I found. Thanks guys...,true
13448,"Good game. Little repetitive at times, but is still a great game. Hoping they are going to update soon with some more levels.",true
13449,Good story rhymes,true
13450,Awesome I love this game but the game needs more teams the team i mostly want is teen titans go and please make more players for teams instead of bots.And can you make skill moves like tricks so that each character has its own unique tricks,true
13451,"Get it. Awesome  Love it,  great little game.  Lots of fun",true
13452,"one word amazing timekiller with friends basically the first app I open while hanging out with my friends, waiting for foods to come. simple yet exciting, best multiplayer android app",true
13453,Very enjoyable Thought this was a great version of the board game. And Ai is not too bad.,true
13454,Locate Family  plus more It does everything it's supposed to plus identify thieves but taking a selfie stealer and sending it to your email,true
13455,     ,true
13456,Wonderful game Not too easy and not too hard.  Beautiful graphics and good storyline.  Had a great time playing this game.  Definitely worth the money for the paid version,true
13457,I love Old Vegas My Mom got me hooked and I love her for it,true
13458,One thing I don't think you'd get electrocuted if the TOAST touched the toaster soooo...,true
13459,Impressed No more glitches.my android feels healthier and much much better.it was painful to use facebook apk befor itried lite version.what can i say guys.thank hou so so  much.love you,true
13460,3 year old loves this app ,true
13461,So awesome  My day wont perfect if i can't play this  Just woah  So much fun hhaha i love it,true
13462,Saved my bacon SO worth it.  This app let me get rid of the malware installed by the manufacturer of my cheap Chinese tablet.  Now it's perfectly usable  Thanks,true
13463,Boo It's so nice,true
13464,Good Good Good Good Very good Very good Very good Very good Very good Very good,true
13465,"Comicrack Great app used it for years, other than some problems with sd card recognition issues its the best.sure they will fix it in no time ",true
13466,Very Small The game is very short,true
13467,Gud,true
13468,Cool Love it,true
13469,My favorite game It is Amazing I am on level 31 and I love all the stuff that you can buy If you are a hater of this app I don't believe it,true
13470,Sweet game Love the little blue birds that split up and destroy the whole thing,true
13471,Great App  KBC I am coming to win,true
13472,"five stars my bro loves to play this game , he plays it till my phone's battery got discharged ",true
13473,After update It works perfectly now but can't seem to use multiplayer,true
13474,It's too good... ,true
13475,EXTRA good I love my flavours.,true
13476,I love it it's so addicting,true
13477,This update has a big problem I Open it and it's closed automatically... plz fix it cause i really missing it. Can't play the game,true
13478,"My granddauthers love this, they are only 2 and 3 and will play  for hours if you let them. They are learning their numbers and what is behind the numbers",true
13479,Love game the only thing wrong is I can't open my expantions I try this and game crashes does this happen to anyone else,true
13480, Good and fun app,true
13481,Well good I love this game . Thanks play store,true
13482,Difficult buh fun Stuck on the nanock cave battle struggling but I like it,true
13483,My Favorite My favorite sports American football now I can play but... it bugs please fix it and the ads please remove it to better I play,true
13484,I wish... You could create the same concept of only having to use one phone while being able to chromecast for pictionary every pictionary game out there sucks.,true
13485,"Wow, Really good application for toddler's english learning My son can speak english  numbers and colors by this app.",true
13486,Yo mama jokes plz add this YO MAMMA SOOO UGLY THAT SHE GAVE SPONGEBOB EBOLA,true
13487,"Good app, does what it's supposed to do.",true
13488,Yea Know I can make a dress my way like I always dreamed it was going to do,true
13489,My son loves it...,true
13490,This game is the best and I will always cheer for scooby doo,true
13491,"Nice game Really fun, great to get your mind thinking and it passes the time",true
13492,I also.... Installed theere game doctor for kids ans this I think I will fall  to 5his game,true
13493,Fantastic Well done,true
13494,Great I really loved how took time and effort to make such a creative game. I also love how they involved memes and things from video games.,true
13495,Highly Addictive I'm waiting for more puzzle levels like a crack fiend. An actually challenging puzzle game that also requires some skill. Too much fun.,true
13496,"AWESOME I knew this game ever since I purchased it on my 2nd mobile phone, Sony Ericsson K810i, in 2008. Now, I've just purchased this game  installed it last night on my latest smartphone, Samsung  Galaxy K Zoom. ",true
13497,5 Stars. Better then ever.,true
13498,Mi son love dis game ....,true
13499,"Great Quiz game Fun, easy, ad free and doesn't need a data connection.",true
13500,Great time killer,true
13501,My Alarm Clock I can set different schedules on this along with that light and also I know that the weather on the clock is available for me before I get up and go out the door those are the things that I like about this class thank you,true
13502,Love the new updates I just wish the bling it on happened automatically because it seemed like something that we would get in the time it displayed so I only wound up getting 4 hrs of it,true
13503,This is very helpful to me Piano learning is my dream,true
13504,S.ASHOGAN... LOVE YOU,true
13505,"OMG SOOOO FUNNY I like died laughing when i got to the top on space program and hit the ground. And also, every once in a while they add a new vehicle. Keep it up with the awesomeness secret exit",true
13506,Sushil S4 Superb live wallpaper. Worth 10 star.,true
13507,"WGT By far the best golf appgame I ever played. It takes very little effort in getting to learn how to play, but once you get used to how this game operates, it's a breeze. If you like golf, you will love this game...",true
13508,"Love it I am impressed Its a very good game. It has really nice playful music in the background, and it has nice sound effects. The game itself is really good. Will keep you entertained and busy when needed. Enjoying it a lot 5 stars from me",true
13509,"Awesome... But This game is really cool and fun, but it just needs like one or two more themes, and the glitches need to be fixed too please.",true
13510,Nice Nice game its a must try.,true
13511,This is just awesome Makes you scratch your head a lot Walkthroughs are given which makes it a bit easier to move on when you're stuck somewhere. I just loved this and I'll be downloading all the other versions as well,true
13512,"Obviously gorgeous Beautiful design and animations. Lovely soundtrack and sound effects.   It just feels, since the latest update, the image gets  stretched vertically when you go to full screen...",true
13513,Good Helpful,true
13514,Only doing this for free golds Tbh this not even that fun 71315,true
13515,Awesome I bought it for my brother and he enjoyed it,true
13516,I loved it because it has cute little clothes and the dog ilove puggggggggggsssss ,true
13517,Dr.panda I have a lot of fun time on Dr panda,true
13518,"Excellent App I love this app. Many players at my chess club user Shredder for postmortem analysis, and the tactics trainer is a great addition. I only wish there was a larger database of tactics included. Great buy",true
13519,Very good game made some big money but no Jack pot yet and just started,true
13520,Must buy Love this app. My daughter can navigate it with ease to learn bright colorful and clear audio..,true
13521,Excellent A great game and the developer responded to my questions very quickly.  I cannot recommend this game and developer enough.,true
13522,Great app... continuously getting enhanced...,true
13523,"Fun Great Internet free game. It has cute animals, fun levels, and silly dancing Great fun",true
13524,Thanks Love this app. My husband and niece like it too,true
13525,Awesome game,true
13526,Tic tac toe It is awesome and when I  verse my mom I always win,true
13527,I love nicki    my aunt looks exactly like her she's so awesome,true
13528,"King of time killers A game which can easily corrupt hearts of card game lovers,",true
13529,"Perfect Super puzzle game. Ofc its not like the original series but still, perfect mind game. Even when you think that next lvl will be easy because you know the scheme youre wrong. Make perfect every lvl is challenge.",true
13530,Sangeetha Really Useful for Qatar Roads.. Thanks Masarak ,true
13531,My daughter loves it,true
13532,So much fun This app is so nice for when I'm bored,true
13533,This app This app is great. You guys should add a manual reload in the option menu,true
13534,Great game I'll keep on playing Word can not describe on how much I like this game.,true
13535,Great Game This game is a staple on our game nights.  Perfect conversion to digital.  Love it,true
13536,Just what I was looking for All the features I need for an affordable price,true
13537,"Love it I know it's meant to be a simple game but could you possibly make it so we can detach the stages we want, not just in a row When I have rocket stacked up the top ones burn first sometimes. Great little game tho Never mind, I figured it out.",true
13538,Best of the best The best of the best manga reader . The new updates had some problems but its still the best. Keep doing what you are doing,true
13539,Nice app,true
13540,"Old but still liking it this game is the best when I was 9 years old my record was 58,000 i was addicted. When I play this game I feel like that 9 year old",true
13541,Best in the world I love this game the best game in whole wide wourld the best you every played in tje world,true
13542,Fixed Great game make sonic 3 and knuckles plus make more secret levels from the beta. And make a mode to have all 3 characters like sonic heros,true
13543,Been using this app for 2.5yrs now and its brilliant  use it for every trip i make ,true
13544,Great game Can't say enough about how much fun this game is. Tons of replayability with friends in multiplayer and so many varied maps and quite well balanced .,true
13545,Iliana Mosqueda This is so awesome,true
13546,Nice,true
13547,I love the app It's so cool and has lessons. Love the app,true
13548,"Super fun I love this game.  Super fun, and i love fishing..  go rpg games  ",true
13549,"Worth buying The free version will do all the emulation you need, and works great, but I'd recommend getting the paid version just as appreciation for such a good app. The features in the paid version are nice too, but I paid just for support.",true
13550,A. girls They rule........,true
13551,This app just detoriated. Does not load at all and shows network error all the time. I am using moto g. Missing days when this app used to be good.,true
13552,Very cool and fun It's fun no lags no glitches or nothing very fun great game,true
13553,Full on addiction Got addicted to the game since the first question..awesome yaar..mazaa a gaya,true
13554,OMG When I downloaded this app I love love loved it it's like well so wonderish hatastic and tearific hi hi hi,true
13555,"Great But can you add stuff like recent day candy, chips, drinkslike soda or juices. Just asking though, but please add stuff",true
13556,Its Fun Its Okay that its enough. I played it all the time and i can't stop ,true
13557,Great game So far is great . But I just started so .....................,true
13558,Muito bom Legal,true
13559,Just love it,true
13560,"Great app , I like the challenge of this game , fun but also challenging  ",true
13561,"Excellent app, never fails to lift my spirits There is only one problem, it forgets the position after every update and I have to start over and I miss all the gags in between",true
13562,LOVE IT Sarah Williams that is not a nice thing to say and mabye you should be the one to shut up..............love the game SHOULD DOWNLOAD,true
13563,"Love it I really thought this game was going to be garbage, sequels are never better. But no it runs smoothly the game play is the same as thr old. And I love that you can use ingredients now, It isn't easy though.",true
13564,Amazing Amazing,true
13565,Awesome You can see new locations and their activity. It's a fish Facebook. Thanks,true
13566,Goodgood,true
13567,Meow I love it and i wanted to ask you can you make a .crazy Dragon vs griffin that would complete me so can you reply plz and i love the game and keep up the good work,true
13568,It pushes my brain to the limit,true
13569,Finally I am so glad I finally got it on my nook,true
13570,"Pro my iq Great game, relax your mind and challenge it with silly question, one really think outside the box. Fun to play",true
13571,"Touching The last letter made me cry when I realized what it all meant. That alone is worthy of five stars from me, thanks devs for creating this masterpiece.",true
13572,Amazing. Amazingly fun game that involves thinking outside of the box. Great for people who are on the go a lot. or get bored of things easily and need something to tease them. Well worth the download.,true
13573,I. Like It It's a good game,true
13574,Great game Fun graphics,true
13575,Love it I love this game is so much fun that I stay up late night playing,true
13576,Pharach chan,true
13577,Works great Its the best sports app I have on my phone it's perfect for ZTE overture2,true
13578,Quite good Sometimes I just wanna do something a little 'mindless'.  I play its highest level quickly to stay on my toes.  For that...it's excellent,true
13579,Very fine remaster for a fine RPG I'm impressed with the updates made to one of my favorite rpgs . job system is as excellent as ever and the trophies are a nice reward for mastering it. Cloud support is also a nice addition.,true
13580,Best Security App Love it And Keep it up and thanks for the new updates it more better,true
13581,Working  perfectly A few problems arise after getting an firmware upgrade to my samsung phone .. but now it's working superb  I'm using it on 2 of my Samsung's phone and hp laptop ... Thanks to developer and to entire team for your cooperation. .....,true
13582,Can't lose. Just like the ones at the bar. Except I keep winning. Kinda wish the odds were more realistic. Also wish there was a hold button to be able to get bells  1bars more often.,true
13583,Awesome game I like dis  I never played like dis Much of games because I had only 512 Ram,true
13584,Cruel games red riding hood Like the graphics like the hidden scenes overall it was pretty good game,true
13585,Cool n fun. Think there are slight meaning variations in American n Queens English. Sure u'll love it.,true
13586,"Makeup superstar It's fun to create fantasy make up models, but hard to get them in the winner's list.",true
13587,Nice game but life is short and level short plz level and life increase,true
13588,This game is like so cool,true
13589,Always good service It's very Susan service for ladies I like it,true
13590,Love it Plzzz add a red hair boy skin and others to we need more people to be .,true
13591,Excellent Great game .,true
13592,"FanflippinTASTIC Best word association game ever. Great job So worth the dollar, and a five star rating. Thank you",true
13593,Wierd,true
13594,Had issues but... A reply from the author said the app doesn't pop up ads every three seconds. I looked into it. Everything functions fine now.,true
13595,Appreciate your dedication guys,true
13596,It downloads like a rocket,true
13597,Bike life 600 freerando9,true
13598,LOST MY ACCOUNT a month ago my little brother uninstalled this app so i decided to reinstall it but my profile was erased.is there any way to get it back my nickname is demoniodehierro please help me with this incident gtlt,true
13599,"Loved iT Great I love this game. So simple and slow to get a fun Let's Farm,Guys",true
13600,Must Have App Great app for any sneakerhead. Totally worth it,true
13601,Very nice,true
13602,good for refresh mind,true
13603,"Excellent game A bit hard for me, even on easy but overall I loved it. It had a western theme, interesting and funny characters. Fun gameplay. A lot of fun surprises and a great storyline. Best game I've played in a long time",true
13604,"Awesome My kids LOVE this app. Well worth it, it keeps them entertained in the car and at restaurants.",true
13605,Best thing in the wolrd This one is the best thing in the world because it really very entertainmentits really very funnn.,true
13606,Fails on Android 5 update Great game but no longer works on second gen N7 after lollipop ,true
13607,Mobile Game Hall of Fame This is one of the best mobile games around. Casual gaming with challenging puzzles. Doesn't get much better.,true
13608,Thanks I could always draw well its just  I struggled on hair and the eyes so thank you for helping with that,true
13609,Enjoyed it. Very much It is a fun game for those that like this kind of thing. Best of class,true
13610,"Brilliant app, best transport app I've tried. Really well designed, intuitive to use, easy to understand routes and travel information. Bring on more UK cities, please",true
13611,Double U Casino It is a great game I just can't stop playing it,true
13612,"It's got some quirks, sometimes loses your place in the track after pausing but I stl love being able to get all this stuff for such a tiny price. Add a donate button",true
13613,REVIEW Apart from the fact that I'm not too good at this game it runs extremely well on my Hudl 2 with graphics maxed out. Had no glitches so far..award it five stars,true
13614,Fun This game is very addicting. Exercises the brain and doesn't have that many ads. The puzzles are very very easy so you don't get frustrated. Loved the game and you should get it  ,true
13615,You should make Make Ariel next and make it where we cant put makeup on her and dress her up as a mermaid and then a human and she goes to a ball or something.,true
13616,The best puzzle game in android For all ages too I highly recommend buying the paid version for the additional awesome and many levels...,true
13617,Good One Fun ... Controls and challenges are fantastic. Light weight game but interesting ...,true
13618,"Cute and Adorable super fun, cure and adorable... love the fun, wordy game",true
13619,Cool But what exactly is that white thing the little girl Is holding and I can't find the big brother,true
13620,So much fun I got this originally to help with voice acting so that way I could see how my voice would sound with certain mods. Plus it's free After playing around I found out I could send the mp3's over Skype and text message I personally love it,true
13621,Helicopter Helicopter how cool is  .  That,true
13622,"Not only fun to play, but you learn some interesting things along the way. Great for road trips.",true
13623,Brilliant game..... I play this game...its very good graphic and....great have a fun in this game.,true
13624,"Just like DS version Loving the controls, too. Can't wait to get onto 6.... D Finally, cloud save too..... Can I give you another star",true
13625,Love it Should include an option to hide the undo button..,true
13626,Yo mama is so fat when you roll down a hill people scream AVALANCH.yo mama is so stupid she stuck two batteries up her but and said I got the power get it .,true
13627,I like it  I like it alot played online first then downloaded the app both great,true
13628,Excellent app This is the best u can get... hats off guyss...awesome experience....download it nd njoy free sms   ,true
13629,"Great game It's free, kinda reminds me of retro football games. Great time killer",true
13630,"This game is sick Loved everything of it. But please add Hong Kong in the next update. It would be nice to be able to race in my  own hometown. Make the track go through the business district and the old district, that would be awesome.",true
13631,"Xperia Ion LT28H Awesome..thanks,now I can play this game like before with the new update totally resolve all my problem.",true
13632,Best sports app For a sports loving man like me...there iz nothing better can expect from any app....,true
13633,No additional colors Mad because I have over a 1000 coins and no more colors to buy.,true
13634,"Solitare Good game. Add are a little annoying tho, but just exit out and keep playing.",true
13635,Best,true
13636,Good Wish u cud make an irish version cause a lot of the brands were from americabritain  so i found it very hard to get to the 3rd level,true
13637,"Awesome This game is great, you can make your avatar look like anything you want and you can play cool mini games. Also you can get a boyfriend and best friend, they also give you presents",true
13638,Great game I really like it The gameplay is simple but intuitive and fun. The music and art is really well made and fit perfectly to the game. The only bug I found is that the piano animation during gameplay don't follow the music shift.,true
13639,I love this game I am never going to unstall it I want to be a doctor.,true
13640,Cool Awesome,true
13641,This game is not fair Why does the CPU always win. The game is good but it sucks that you can never win. Game cheats alot,true
13642,Its so fun drawing my own game Whoo,true
13643,All you need I've tried many man utd apps but this is by far the best.,true
13644,Awesome game When I played this for the first time I was like this game sucks becuase it was so hard to get people but then I started liking it,true
13645,Love it This game is my favorite game. It keeps me entertained for large amounts of time. One thing they should add is more stuff to buy in the shop. Overall this game is great.,true
13646,Great game Im 10 and I play the Dr panda games,true
13647,My favorite game I've become an addict to this game.  Keeps the mind stimulated and has its challenges.,true
13648,Fantabulous I absolutely love it.  It's like hay day and it's better than farm town anyday and no glitches or any problems...  Well done.  Love it... But  It's been on update for 2  DAYS NOW it said 2 HOUR'S,true
13649,Amazing Zero flaws. ... Love this app,true
13650,The best application If it could be somehow integrated with Google Maps will be perfect...,true
13651,Bang bang bang Eyatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatatata  KABOOM KABOOM,true
13652,Love this game,true
13653,Finally Jokers are added A great game just got even better Love the option to change trumps. Finally the Spades game that I know,true
13654,3DCLOCK WAETHER BLACK,true
13655,"Bought for my son but I couldn't put it down... Such a fun app...I originally bought it for my 5yr old son and I played it too see if he would like it, I liked it soo much I haven't told him about it in fear of having to share LBVS don't judge me p",true
13656,Fun Kinda difficult at times but overall a fun a exciting game,true
13657,Super It's best game ever,true
13658,"Better then a real jass, love it",true
13659,Solves one of the most annoying issues I had with my phone. Totally worth the price.,true
13660,Pretty funny. I spend a lot of time playing around with this app with my kids. Don't believe me Just look at the big pile of laundry in my laundry room i haven't done.,true
13661,OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG.OMG.OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG OMG I LOVE ALL THE WALLPAPEROMG OMG OMG ,true
13662,Great game good stuff Awesomeness cool,true
13663,Loving it It long time loading,true
13664,I love it I have 10 star's for this game,true
13665,"HTC Desire Eye 5.0.2. App doesnt work on lollipop version. Do update it, or this rating goes to 1 star",true
13666,Great Instagram Client This is much better than the official instagram app. Smoother with better animated transitions. The additional features replaces several other apps that were on my phone. A very positive experience.,true
13667,Great app This app is the best alternative to the actual instagram app because it is even better than it The material design is amazing and I would recommend to anyone and everyone,true
13668,Very good app My 1 niece learning from this app it's very dependable for toddlers.,true
13669,"Perfect Learning while having fun, love it",true
13670,Fun game This game is really entertaining and addictive. There are some rather stupid puzzles but most of them are very creative and enjoyable. Earning cheats would be great.,true
13671,Best game ever This is great its like a real kingdom and now I can attack my brother over and over again,true
13672,It is amazing I dont know what The others are talking about bit please add my player mode and michael jordan,true
13673,The best,true
13674,Fun I like,true
13675,Loved it I loved it but it has the EXACT same mobs as block story.,true
13676,Great fun Well produced and great fun to play.,true
13677,"Nice work. Initial impressions are good. Pretty intuitive design and good options for imperial vs metric, MOA vs Mil etc. It would be great to see some Bushnell Tactical reticles included.",true
13678,Good Bitch,true
13679,Wow Great Games You'll love playing this app. The only thing wrong the higher you play it will take it all back. This casino app will cost you in the long run.,true
